employee_id,company_id,dept,seniority,salary,join_date,quit_date
540172,1,data_science,11,209000,1/6/2014,11/6/2015
899979,1,engineer,1,73000,6/1/2015,NA
476663,10,engineer,14,155000,8/1/2011,7/20/2012
447818,1,customer_service,4,27000,2/18/2014,2/27/2015
336923,1,design,1,34000,8/3/2015,NA
471295,1,customer_service,2,32000,6/9/2015,NA
893082,1,marketing,14,113000,9/22/2014,NA
608302,3,customer_service,3,24000,1/26/2015,NA
817010,3,sales,6,111000,11/4/2013,10/10/2014
493159,3,marketing,11,132000,10/3/2011,8/9/2013
784248,2,customer_service,9,85000,6/25/2014,NA
469726,3,marketing,16,126000,7/28/2014,5/22/2015
857115,10,marketing,16,135000,11/9/2015,NA
285071,9,engineer,6,143000,10/21/2015,NA
773178,8,customer_service,10,56000,5/13/2013,NA
276034,7,design,14,98000,8/29/2012,8/9/2013
592849,4,sales,26,161000,11/4/2013,9/26/2014
433120,3,marketing,27,150000,6/15/2015,NA
836077,2,engineer,4,69000,3/24/2014,NA
150149,3,engineer,21,206000,7/13/2015,NA
606500,2,customer_service,25,103000,8/29/2012,8/9/2013
535107,8,customer_service,13,62000,8/24/2015,NA
338188,3,customer_service,14,73000,8/4/2014,6/19/2015
248513,4,customer_service,29,93000,12/7/2015,NA
827350,4,data_science,15,259000,5/27/2014,6/19/2015
524878,2,customer_service,29,116000,11/11/2013,12/4/2015
594226,2,customer_service,4,22000,6/9/2014,6/19/2015
381487,2,data_science,5,203000,9/14/2015,NA
832587,2,data_science,3,72000,11/19/2013,NA
423168,8,customer_service,16,96000,10/2/2013,NA
988463,1,customer_service,19,133000,6/17/2013,5/23/2014
450368,3,data_science,7,131000,10/15/2012,11/7/2014
148922,2,sales,14,119000,4/25/2011,2/21/2014
789517,2,data_science,18,289000,4/21/2015,NA
223152,5,sales,19,170000,2/6/2012,1/11/2013
28598,6,engineer,26,222000,12/10/2012,8/22/2014
429557,3,data_science,2,57000,5/21/2013,8/15/2014
48207,5,customer_service,13,72000,1/31/2011,12/28/2012
176423,8,engineer,7,152000,2/13/2012,5/10/2013
335861,5,customer_service,1,25000,9/18/2012,9/12/2014
867576,1,engineer,6,209000,4/29/2013,5/9/2014
950198,1,sales,15,192000,6/23/2014,5/29/2015
359849,5,customer_service,20,101000,9/12/2011,6/27/2014
920469,1,engineer,25,290000,12/18/2014,NA
955771,1,engineer,4,77000,8/3/2015,NA
823743,9,design,14,99000,7/2/2012,6/14/2013
358907,1,design,2,50000,10/29/2012,NA
805667,1,engineer,16,262000,6/20/2011,6/6/2014
651007,2,customer_service,10,79000,4/27/2015,NA
577454,1,marketing,29,204000,8/5/2013,NA
301368,3,sales,15,181000,6/24/2014,6/26/2015
56750,3,marketing,6,86000,1/30/2012,3/1/2013
901756,5,customer_service,3,26000,10/21/2013,NA
588767,1,customer_service,27,122000,10/12/2015,NA
944684,8,data_science,23,266000,10/20/2014,NA
655081,1,customer_service,9,69000,4/16/2013,3/13/2015
723961,2,customer_service,21,115000,8/20/2012,10/11/2013
918472,1,engineer,24,302000,2/4/2013,12/6/2013
970569,1,marketing,5,128000,4/18/2011,3/15/2012
677566,5,marketing,16,154000,1/24/2011,1/6/2012
788418,2,customer_service,28,131000,12/15/2014,11/13/2015
560162,9,engineer,17,208000,4/22/2013,NA
536644,5,customer_service,20,99000,2/19/2015,NA
196958,6,customer_service,28,85000,8/12/2013,8/8/2014
267251,3,data_science,12,118000,12/8/2014,12/4/2015
391605,1,customer_service,26,110000,4/25/2011,1/9/2012
372299,5,design,16,166000,5/29/2012,7/26/2013
126023,1,data_science,6,207000,6/13/2011,9/25/2015
186849,4,data_science,25,246000,1/3/2012,11/8/2013
53098,1,customer_service,7,87000,11/7/2011,8/9/2013
913265,1,sales,2,51000,3/14/2011,7/26/2013
822560,1,customer_service,22,107000,9/19/2011,4/6/2015
237239,4,marketing,12,108000,4/27/2015,NA
290382,1,design,13,120000,6/22/2015,NA
777976,2,customer_service,22,117000,4/20/2015,NA
404185,5,customer_service,7,60000,10/11/2011,4/25/2014
281689,2,marketing,20,206000,10/10/2011,9/14/2012
876269,2,customer_service,5,89000,7/30/2012,3/21/2014
852440,2,marketing,13,129000,2/11/2013,NA
312921,5,data_science,16,207000,9/4/2012,10/25/2013
295170,1,sales,23,190000,8/12/2013,9/12/2014
524917,1,customer_service,21,116000,4/2/2012,3/22/2013
358772,6,customer_service,7,46000,8/5/2013,8/29/2014
415635,1,customer_service,12,80000,4/29/2013,6/20/2014
907305,4,engineer,7,158000,6/3/2013,8/14/2015
543741,1,sales,14,137000,1/24/2011,1/3/2014
707200,6,engineer,16,203000,9/4/2012,NA
206825,1,sales,8,124000,3/16/2015,NA
399952,9,data_science,16,250000,1/28/2013,NA
557446,1,sales,2,50000,11/5/2013,12/26/2014
350521,2,sales,20,179000,2/10/2014,NA
447383,2,marketing,22,213000,4/4/2012,5/9/2014
815672,1,marketing,8,152000,1/22/2013,10/4/2013
693819,1,engineer,12,201000,11/14/2011,11/14/2014
336085,2,customer_service,3,28000,4/22/2013,NA
223537,2,marketing,9,128000,9/6/2011,8/10/2012
45936,1,customer_service,10,86000,12/22/2014,NA
790234,3,design,26,173000,5/19/2014,6/26/2015
352595,1,data_science,26,263000,10/6/2014,NA
290401,5,design,16,126000,2/7/2013,2/28/2014
558991,8,customer_service,27,88000,5/28/2013,NA
761196,1,customer_service,26,121000,11/29/2013,12/18/2014
634919,1,marketing,15,177000,1/28/2013,1/17/2014
51430,2,customer_service,18,137000,4/23/2012,NA
166272,2,design,11,111000,5/24/2011,1/9/2015
560867,2,customer_service,7,77000,5/13/2013,NA
422443,6,customer_service,12,61000,5/23/2011,5/11/2012
182578,4,engineer,15,255000,10/28/2013,NA
328024,1,customer_service,5,76000,6/8/2015,NA
655432,8,customer_service,29,106000,6/3/2013,7/18/2014
483998,5,design,21,168000,3/2/2015,NA
515527,5,customer_service,22,86000,5/29/2012,5/3/2013
520682,4,customer_service,12,63000,12/19/2011,3/20/2015
567121,2,customer_service,14,74000,3/18/2013,5/1/2015
530309,7,customer_service,22,101000,11/23/2015,NA
562104,1,engineer,1,84000,1/14/2013,NA
667715,2,customer_service,5,95000,7/15/2013,5/1/2015
320335,1,customer_service,10,86000,1/13/2015,NA
799174,1,marketing,22,183000,9/16/2015,NA
87001,1,sales,14,138000,2/17/2015,NA
314121,5,engineer,10,134000,3/23/2015,NA
658292,4,engineer,10,146000,7/8/2013,8/21/2015
737587,1,engineer,9,186000,7/29/2013,NA
990595,8,sales,24,177000,5/21/2012,5/1/2013
232869,1,sales,3,47000,6/8/2015,NA
541413,8,sales,11,117000,9/9/2014,NA
17869,4,customer_service,29,94000,1/28/2014,NA
657016,3,engineer,27,316000,6/24/2013,6/26/2015
324066,10,customer_service,12,66000,2/10/2014,NA
768833,1,sales,4,49000,5/6/2013,6/27/2014
681722,9,customer_service,1,24000,1/24/2012,NA
60130,9,engineer,7,156000,2/18/2014,NA
617583,4,sales,1,42000,8/11/2014,NA
955127,1,engineer,24,239000,12/9/2013,11/7/2014
296591,11,data_science,8,115000,2/22/2011,6/21/2013
931801,6,engineer,22,213000,12/9/2013,12/5/2014
526792,1,sales,3,46000,8/21/2013,NA
902582,4,customer_service,12,71000,8/5/2013,NA
578036,1,engineer,9,193000,4/2/2012,2/14/2014
540312,7,sales,27,157000,2/25/2013,NA
64486,2,engineer,7,203000,4/7/2014,NA
136393,2,design,20,143000,11/26/2012,9/4/2015
672964,1,engineer,1,80000,3/30/2015,NA
462463,1,sales,19,204000,4/7/2014,NA
829224,3,engineer,1,57000,9/16/2013,7/6/2015
901202,1,customer_service,14,78000,1/9/2014,1/23/2015
880605,4,marketing,3,37000,2/25/2013,5/22/2015
571961,6,customer_service,13,66000,6/4/2012,7/12/2013
815527,4,engineer,16,272000,1/24/2011,12/6/2013
48434,5,marketing,13,117000,3/23/2015,NA
810616,1,customer_service,10,73000,2/6/2012,2/8/2013
683181,1,customer_service,6,63000,5/7/2012,NA
289680,5,engineer,16,222000,3/25/2013,5/15/2015
166811,9,data_science,16,218000,3/28/2011,12/21/2012
204998,2,design,18,203000,6/6/2011,8/26/2014
890207,1,customer_service,27,142000,7/30/2012,5/1/2015
762321,9,customer_service,26,91000,11/14/2011,9/28/2012
528416,12,engineer,4,48000,1/13/2014,NA
546088,1,customer_service,6,74000,11/21/2011,11/7/2013
658146,1,customer_service,6,80000,8/10/2015,NA
858536,7,customer_service,25,95000,7/5/2011,9/5/2014
772402,2,design,19,211000,11/26/2012,NA
93579,5,sales,20,140000,9/19/2011,9/6/2013
587346,6,sales,29,172000,12/11/2012,10/17/2014
603752,1,sales,13,112000,7/2/2012,9/26/2014
907583,5,engineer,14,146000,8/29/2011,8/23/2013
545153,4,engineer,18,209000,8/1/2011,8/17/2012
444902,4,customer_service,6,70000,2/24/2014,NA
110083,4,marketing,15,155000,2/19/2013,NA
87870,3,sales,3,42000,3/14/2012,11/14/2012
360706,1,customer_service,11,70000,3/14/2011,2/10/2012
27202,3,engineer,26,281000,7/16/2012,3/20/2015
331240,4,customer_service,13,65000,9/3/2013,8/22/2014
113200,1,customer_service,1,29000,11/3/2014,NA
916952,3,marketing,8,84000,6/8/2015,NA
907105,4,marketing,22,174000,9/8/2014,10/16/2015
225590,2,customer_service,15,115000,8/12/2013,7/18/2014
362136,1,sales,18,187000,11/5/2012,NA
379469,1,sales,25,223000,11/19/2013,12/26/2014
182618,2,marketing,15,199000,10/27/2015,NA
658953,5,marketing,2,43000,5/11/2015,NA
771827,1,design,2,51000,3/17/2014,NA
521022,1,data_science,4,66000,4/10/2012,NA
234276,5,customer_service,14,68000,5/28/2013,5/1/2015
531140,9,customer_service,19,1.00E+05,12/5/2012,9/19/2014
536764,6,customer_service,12,61000,5/12/2014,NA
267862,4,customer_service,23,81000,9/29/2014,8/21/2015
575389,6,customer_service,1,26000,5/4/2011,6/6/2014
368637,1,engineer,7,181000,3/11/2013,11/29/2013
330963,1,customer_service,5,75000,2/9/2015,NA
109325,2,engineer,17,277000,1/31/2012,7/15/2015
102186,6,data_science,23,2.00E+05,4/18/2011,3/8/2013
357849,2,data_science,10,199000,8/15/2011,8/3/2012
284510,2,engineer,20,274000,11/14/2011,10/19/2012
858242,1,data_science,18,315000,10/6/2014,NA
94289,1,data_science,20,279000,2/28/2011,11/1/2013
871627,3,customer_service,9,61000,2/9/2015,NA
541441,1,marketing,23,179000,8/31/2015,NA
204010,2,sales,9,132000,4/6/2015,NA
150274,6,marketing,23,175000,10/8/2014,11/13/2015
728433,7,sales,2,44000,4/2/2012,5/31/2013
246037,7,marketing,21,157000,7/31/2012,11/21/2014
513721,9,engineer,17,219000,2/19/2013,1/17/2014
138213,5,customer_service,15,90000,9/26/2011,12/13/2013
709965,2,customer_service,28,122000,4/9/2012,1/9/2013
590398,2,engineer,4,79000,7/24/2012,1/23/2015
52485,1,marketing,26,209000,3/2/2015,NA
827465,2,customer_service,19,111000,9/12/2011,8/10/2012
120170,5,engineer,6,157000,6/6/2011,4/5/2013
425128,3,customer_service,3,25000,11/9/2015,NA
762563,3,customer_service,1,21000,3/18/2015,NA
766063,3,data_science,18,204000,7/6/2015,NA
760853,3,engineer,11,150000,10/26/2011,2/13/2015
998957,3,sales,12,98000,12/29/2014,NA
273479,2,marketing,18,184000,4/29/2013,NA
862905,1,data_science,24,297000,11/12/2012,NA
399301,3,sales,15,152000,11/2/2015,NA
987573,1,customer_service,20,131000,3/11/2013,3/21/2014
29673,1,design,20,199000,4/15/2015,NA
372665,2,design,19,189000,10/20/2014,11/27/2015
725300,2,engineer,17,311000,2/28/2011,4/1/2013
611527,7,marketing,13,108000,1/28/2013,NA
256375,3,design,27,147000,10/15/2012,NA
411536,9,design,1,41000,4/1/2013,1/2/2015
670426,1,design,1,53000,7/13/2015,NA
448699,1,engineer,8,228000,12/23/2013,NA
398093,6,customer_service,22,116000,6/27/2011,3/30/2012
900990,1,engineer,8,199000,1/17/2012,11/22/2013
765297,3,customer_service,6,60000,4/25/2011,3/27/2015
309134,1,data_science,10,168000,4/3/2012,2/22/2013
712503,5,customer_service,20,87000,5/24/2011,6/15/2012
200971,9,customer_service,11,62000,7/9/2012,7/26/2013
259374,1,data_science,7,188000,2/7/2011,4/25/2014
184357,1,engineer,10,202000,4/18/2011,8/9/2013
238741,2,data_science,8,198000,2/18/2014,NA
685607,1,data_science,8,192000,7/2/2012,1/9/2015
643435,2,customer_service,11,74000,11/21/2011,10/26/2012
102586,1,engineer,27,289000,8/22/2011,11/21/2014
853158,6,customer_service,28,108000,10/3/2011,8/3/2012
731953,6,sales,1,40000,12/15/2014,NA
899369,2,customer_service,21,113000,6/3/2013,5/1/2015
501454,2,data_science,2,73000,1/5/2015,NA
636582,4,data_science,23,227000,2/25/2013,1/10/2014
314300,1,marketing,15,192000,4/11/2011,5/4/2012
982277,1,sales,20,193000,12/27/2011,11/9/2012
300614,1,sales,22,206000,4/15/2013,3/6/2015
602448,1,sales,21,192000,8/1/2011,5/3/2013
210554,4,sales,10,1.00E+05,4/20/2015,NA
659869,4,customer_service,5,57000,8/27/2013,NA
981107,4,marketing,9,110000,12/1/2014,NA
984734,1,customer_service,23,130000,4/25/2011,9/25/2015
278289,4,engineer,17,241000,6/22/2015,NA
792365,2,customer_service,16,123000,3/18/2013,NA
612222,1,data_science,5,215000,7/25/2011,8/31/2012
673490,10,customer_service,17,98000,11/14/2013,10/3/2014
69343,3,marketing,27,178000,2/11/2013,NA
662705,3,engineer,8,151000,2/27/2012,5/10/2013
213977,2,marketing,16,185000,6/15/2015,NA
75315,1,customer_service,1,29000,5/29/2012,5/1/2013
540174,4,customer_service,27,90000,4/27/2015,NA
86815,2,marketing,16,211000,7/12/2011,6/29/2012
561693,8,engineer,17,256000,11/24/2014,10/30/2015
507799,3,marketing,18,165000,3/26/2013,2/27/2014
505402,8,customer_service,14,53000,12/17/2012,9/19/2014
941613,1,customer_service,4,32000,4/13/2015,NA
258745,1,customer_service,1,35000,6/18/2012,NA
932846,1,design,3,50000,4/7/2014,NA
60388,1,customer_service,14,79000,5/6/2013,NA
868183,4,engineer,25,230000,10/29/2012,9/12/2014
306422,3,customer_service,18,110000,2/19/2013,NA
75851,1,customer_service,24,121000,4/10/2012,NA
593370,4,sales,1,40000,1/7/2013,3/13/2015
801678,1,customer_service,3,27000,10/28/2013,10/17/2014
81064,3,engineer,9,160000,9/29/2014,NA
322609,1,customer_service,6,80000,11/7/2011,10/26/2012
832339,1,customer_service,8,56000,5/20/2013,NA
331328,2,customer_service,13,84000,6/1/2015,NA
471144,8,data_science,11,165000,10/4/2011,10/24/2014
421317,1,design,6,131000,10/20/2014,NA
649589,2,customer_service,8,86000,8/27/2012,7/19/2013
718671,1,data_science,28,250000,3/25/2015,NA
654766,1,marketing,14,145000,8/20/2012,9/27/2013
834320,9,sales,19,171000,8/9/2011,7/20/2012
813170,6,engineer,19,228000,4/9/2012,3/13/2015
962104,1,engineer,29,291000,2/28/2011,12/12/2014
709983,7,data_science,19,261000,4/29/2013,4/24/2015
500336,7,marketing,8,114000,5/31/2011,4/26/2013
930553,1,data_science,21,323000,10/31/2011,9/4/2015
831326,1,data_science,17,342000,11/18/2013,NA
916220,1,sales,29,229000,1/9/2014,NA
139660,10,marketing,15,204000,6/29/2015,NA
215439,1,marketing,19,251000,7/2/2012,4/11/2014
817207,3,engineer,22,224000,11/23/2015,NA
918301,2,customer_service,27,120000,6/11/2012,NA
496553,6,customer_service,25,105000,8/3/2015,NA
995886,5,customer_service,9,56000,3/14/2011,3/28/2013
439417,1,design,8,106000,12/29/2014,NA
16754,7,data_science,2,60000,8/15/2011,10/11/2013
426947,4,data_science,2,60000,1/21/2014,11/27/2015
986860,1,engineer,27,281000,8/24/2011,2/13/2015
322857,2,customer_service,4,26000,6/26/2013,NA
729350,5,marketing,20,134000,10/9/2013,NA
741790,1,customer_service,1,28000,8/8/2011,1/2/2015
64445,2,marketing,25,159000,6/23/2014,5/29/2015
406725,1,data_science,25,287000,1/22/2013,NA
141657,10,customer_service,20,95000,4/4/2011,3/23/2012
90973,1,engineer,1,85000,7/8/2013,10/31/2014
498055,2,customer_service,17,112000,10/16/2012,10/16/2015
811372,4,design,13,113000,5/11/2015,NA
197823,1,marketing,18,195000,4/18/2011,6/8/2012
569108,1,customer_service,10,82000,11/2/2015,NA
684432,1,engineer,10,223000,6/8/2015,NA
796877,1,customer_service,18,107000,7/11/2011,7/6/2012
717482,2,customer_service,12,74000,4/8/2013,2/14/2014
406130,2,customer_service,24,144000,11/11/2013,NA
588608,4,customer_service,8,60000,7/24/2013,NA
491889,4,sales,29,148000,6/29/2015,NA
962049,3,marketing,28,188000,10/24/2011,NA
933755,1,marketing,6,126000,9/14/2015,NA
308031,4,customer_service,17,86000,10/19/2015,NA
891816,6,customer_service,15,93000,10/24/2011,9/19/2014
594173,3,engineer,4,59000,10/12/2015,NA
359619,1,sales,8,112000,1/15/2015,NA
992992,4,customer_service,21,96000,3/16/2015,NA
552118,1,engineer,5,177000,5/10/2011,3/8/2013
799718,7,design,2,38000,2/11/2013,7/29/2015
472664,1,engineer,1,66000,2/10/2014,NA
887490,3,engineer,15,207000,7/18/2011,6/12/2015
661314,8,customer_service,11,73000,10/27/2014,NA
808854,5,customer_service,12,63000,3/31/2014,4/17/2015
833943,4,sales,23,176000,12/16/2013,NA
244575,1,sales,22,197000,7/28/2014,7/17/2015
91490,3,data_science,8,146000,1/17/2012,1/18/2013
454479,3,customer_service,4,24000,5/13/2013,5/22/2015
809376,10,design,23,160000,11/23/2015,NA
446265,5,marketing,8,121000,11/30/2015,NA
494254,4,customer_service,6,68000,5/11/2015,NA
289416,5,customer_service,20,93000,3/17/2014,NA
936641,1,marketing,1,48000,7/9/2012,8/9/2013
887014,1,design,27,185000,3/14/2011,3/23/2012
992702,2,sales,13,139000,6/15/2015,NA
937450,1,engineer,3,85000,10/5/2015,NA
803917,1,customer_service,13,65000,11/28/2011,10/16/2014
874747,5,customer_service,3,25000,11/10/2014,11/27/2015
586695,1,customer_service,16,117000,1/23/2012,7/26/2013
697382,4,engineer,15,236000,5/6/2014,NA
155,2,engineer,28,310000,11/2/2015,NA
535211,1,customer_service,14,88000,12/10/2012,NA
996611,2,data_science,18,289000,12/22/2014,NA
136718,1,customer_service,19,129000,12/26/2013,1/9/2015
423376,3,customer_service,24,91000,5/4/2011,5/30/2014
901482,1,customer_service,6,77000,11/21/2011,8/1/2014
153165,1,data_science,22,337000,7/6/2015,NA
612457,2,customer_service,25,130000,6/6/2011,7/13/2012
396584,3,customer_service,7,68000,4/9/2013,NA
987868,3,marketing,9,96000,12/9/2013,11/12/2015
967054,4,customer_service,16,108000,9/23/2014,NA
680195,7,data_science,18,241000,4/21/2014,2/27/2015
555550,3,customer_service,8,62000,5/21/2012,5/9/2014
762777,8,sales,7,112000,3/26/2013,6/12/2015
651228,4,customer_service,13,65000,10/10/2013,10/24/2014
830126,1,marketing,6,117000,7/6/2015,NA
287495,2,engineer,27,295000,10/17/2011,10/9/2015
256736,4,engineer,8,145000,1/7/2013,1/10/2014
921432,2,engineer,10,176000,6/6/2011,1/2/2015
208263,4,customer_service,23,105000,11/25/2013,NA
479980,7,engineer,12,172000,6/24/2013,NA
917097,3,design,21,173000,11/21/2011,10/19/2012
778007,3,engineer,24,223000,10/22/2012,NA
218013,3,customer_service,18,73000,9/26/2011,8/10/2012
538336,4,customer_service,1,23000,10/10/2011,7/11/2014
243928,1,customer_service,22,116000,1/22/2013,2/6/2015
701773,1,marketing,8,137000,2/4/2013,2/21/2014
718653,1,sales,6,152000,11/10/2014,NA
524245,1,marketing,23,184000,6/8/2015,NA
993413,3,sales,2,46000,1/9/2012,5/29/2015
112707,2,data_science,10,214000,9/4/2013,NA
92189,1,design,16,173000,4/13/2015,NA
278263,2,sales,4,47000,6/21/2011,5/2/2014
79694,10,customer_service,15,90000,5/24/2011,11/13/2015
823136,8,marketing,18,188000,1/14/2013,NA
646377,3,customer_service,27,86000,8/5/2015,NA
362557,1,customer_service,9,94000,5/28/2013,7/17/2015
575238,5,data_science,22,278000,9/8/2014,9/25/2015
98670,6,engineer,7,175000,10/19/2015,NA
184775,2,sales,21,228000,2/6/2012,11/13/2015
255369,1,customer_service,14,70000,5/6/2013,NA
525446,2,sales,1,58000,12/27/2011,12/19/2014
742473,8,design,15,132000,6/16/2014,8/7/2015
17330,3,sales,16,166000,7/2/2012,9/26/2014
633793,6,marketing,5,93000,3/12/2012,3/14/2014
722980,3,engineer,24,265000,3/5/2012,NA
174145,1,data_science,7,208000,10/19/2011,8/24/2012
347614,9,customer_service,13,62000,9/6/2011,4/21/2014
125573,8,sales,5,98000,10/31/2011,8/22/2014
529623,7,design,16,188000,4/1/2014,5/1/2015
99642,2,sales,20,181000,4/1/2015,NA
548368,3,engineer,6,161000,3/21/2011,3/2/2012
639047,2,customer_service,29,123000,5/12/2015,NA
91380,6,marketing,11,105000,6/13/2011,8/9/2013
691993,10,customer_service,16,115000,7/1/2013,6/13/2014
322634,8,engineer,20,309000,9/8/2014,NA
142532,7,design,18,165000,8/19/2013,8/1/2014
484632,9,sales,16,148000,12/16/2013,NA
971864,2,data_science,27,347000,10/21/2015,NA
580520,9,engineer,18,252000,11/2/2015,NA
18897,4,engineer,27,260000,7/27/2015,NA
725920,1,design,2,53000,3/18/2013,5/29/2015
248794,7,engineer,24,268000,1/31/2011,7/17/2015
231746,2,engineer,8,192000,1/28/2013,2/27/2015
991288,1,engineer,25,355000,4/2/2012,8/1/2014
24750,10,marketing,2,34000,1/3/2012,11/13/2015
394914,1,customer_service,17,109000,6/29/2015,NA
566731,1,customer_service,11,82000,8/23/2012,12/31/2014
942584,3,customer_service,6,60000,1/26/2015,NA
109000,3,sales,14,92000,1/20/2015,NA
364046,1,customer_service,29,113000,1/30/2012,2/7/2013
269277,1,customer_service,26,130000,4/26/2011,11/29/2013
879687,4,marketing,16,184000,8/10/2015,NA
538855,1,data_science,11,210000,8/12/2013,NA
734220,4,customer_service,25,94000,8/3/2015,NA
619965,2,data_science,8,218000,2/25/2013,2/21/2014
255410,1,customer_service,27,1.00E+05,2/25/2013,NA
813186,7,engineer,24,247000,2/10/2014,NA
361713,7,customer_service,22,98000,1/9/2012,9/21/2012
